drugbank_id,name,company
DB04836,Neolior,
DB04836,Provector,
DB04836,Survector,Servier
DB04836,Viaspera,
DB04837,Antitussin,
DB04838,Capilan,Takeda
DB04838,Cyclergine,
DB04838,Cyclospasmol,lves
DB04839,Cyprostat,Bayer
DB04840,Bonipress,lkapharm
DB04840,Declinax,Roche
DB04840,Tendor,Chinoin
DB04841,Flugeral,Italfarmaco
DB04841,Fluxarten,GlaxoSmithKline
DB04841,Gradient,Polifarma
DB04841,Sibelium,Janssen
DB04841,Zinasen,AtralCipan
DB04842,Imap,Janssen
DB04842,lmap,McNeil
DB04842,Redeptin,SKF
DB04844,Rubigen,
DB04846,Selectol,Sanofi
DB04849,Recentin,
DB04851,Incel,
DB04854,Atenurix,Ajanta Pharma Phil
DB04854,Barif,Square
DB04854,Feburic,Teijin Pharma
DB04858,Tirazone,Sanofi-aventis
DB04860,Immusine,
DB04861,Lobivon,
DB04861,Nebicard,
DB04861,Nebilet,
DB04861,Nebilong,
DB04861,Nodon,
DB04861,Nubeta,
DB04865,Ceflatonin,ChemGenex Therapeutics
DB04865,Myelostat,
DB04866,Halocur,
DB04866,Stenorol,
DB04866,Tempostatin,
DB04871,Lorqess,
DB04876,EQUA,
DB04878,Basen,Takeda Chemical Industries
DB04878,Glustat,
DB04878,Volix,Ranbaxy labs
DB04880,Perfan,
DB04884,Priligy,
DB04885,Calmactin,
DB04890,Talion,
DB04891,Asord,QuatRx
DB04894,Octastatin,
DB04894,Sanvar,
DB04894,Sanvar IR,
DB04896,Dalcipran,
DB04896,Ixel,
DB04896,Toledomin,
DB04898,Exanta,
DB04898,Exarta,
DB04900,Zadaxin,
DB04901,GVAX,
DB04907,Cerepro,
DB04908,Ectris,
DB04910,Loditac,
DB04911,Kimyrsa,"Melinta Therapeutics, LLC"
DB04912,Stanate,
DB04914,Gastrimmune,
DB04914,Insegia,
DB04924,Ganaton,
DB04924,Itax,
DB04924,Itogard,
DB04924,Itomed,
DB04926,Xaprila,
DB04930,Acticin,
DB04930,Lyclear,Johnson & Johnson
DB04932,Dasovas,
DB04932,Noravid,
DB04932,Prociclide,
DB04934,Rifalazil,
DB04936,Naturlose,
DB04941,Provir,
DB04941,Virend,
DB04942,Amnoid,
DB04942,Tamibaro,
DB04944,Acadra,
DB04946,Fanapta,
DB04946,Fiapta,
DB04946,Zomaril,
DB04948,Britlofex,Britannia
DB04950,Onconase,
DB04956,Segard,
DB04957,Stedicor,
DB04958,LymphoCide,
DB04960,Zarnestra,
DB04961,Troxatyl,
DB04962,LymphoScan,
DB04963,Diamyd,
DB04964,OvaRex,
DB04967,Miracil D,
DB04972,Telcyta,
DB04977,Aplidin,
DB04977,Aplidine,
DB04992,ProLindac,
DB05003,Amplimexon,
DB05011,Trinam,
DB05013,Picato gel, LEO Pharma
DB05018,Amigal,
DB05022,Quinamed,
DB05039,Arcapta ,Novartis
DB05039,Hirobriz,
DB05039,Onbrez,Novartis
DB05039,Onbrize,
DB05057,Erdotin,
DB05063,MitoQ,
DB05078,Aerovant,
DB05080,Histalean,
DB05088,Copexa,
DB05088,Coprexa,
DB05097,CEA-Cide,
DB05100,Prinomastat,
DB05102,rupintrivir,
DB05103,Pivanex,
DB05105,Picovir,
DB05106,NeuroVax,
DB05107,Immunitin,
DB05111,HuZAF,
DB05113,Onyvax 105,
DB05116,Thymectacin,
DB05126,Myogane,
DB05135,Vibrilase,
DB05136,Tarvacin,
DB05205,Tyrima,
DB05212,Triolex,
DB05232,Tectin,
DB05232,Tetrodin,
DB05245,Dermazin,
DB05245,Flamazine,
DB05245,Silverol,
DB05246,Petinutin,
DB05253,Proellex,
DB05254,Elase,Pfizer
DB05254,Fibrolan,Pfizer
DB05258,Multiferon,
DB05265,Gastrom,"Tanabe Mitsubishi, Japan"
DB05266,Ke Tas,
DB05266,Ketas,
DB05282,Regressin,
DB05282,Urocidin,
DB05288,Retaane,
DB05289,Flurizan,
DB05292,Osidem,
DB05293,Bexidem,
DB05294,Zactima ,AstraZeneca 
DB05294,Zictifa ,AstraZeneca 
DB05296,Antrin,
DB05296,Lutrin,
DB05296,Optrin,
DB05300,OxyTrex,
DB05304,Rencarex,
DB05306,Generx,
DB05308,CoFactor,
DB05309,Chrysalin,
DB05313,Hemospan,
DB05319,Proxinium,
DB05319,Vicinium,
DB05321,Puricase,
DB05322,Advexin,
DB05330,TheraCLEC,
DB05330,Trizytek,
DB05337,TransMID,
DB05340,Colal-Pred,
DB05343,Proglia,
DB05368,Ragwitek,Merck Sharp & Dohme
DB05382,IoGen,
DB05384,BufferGel,
DB05385,Lavelin FA,
DB05387,Neovastat,
DB05391,Liprostin,
DB05396,Albuferon,
DB05398,Savvy,
DB05405,HepeX-B,
DB05427,Uvidem,
DB05428,Xcytrin,
DB05439,Eladem,
DB05439,Eladem-2,
DB05447,Neugene,
DB05450,Cogane,
DB05460,Telintra,
DB05477,Cancer Vac,
DB05477,Cancer Vac Mannan-MUC1,
DB05477,CVac,
DB05478,Hepavir B,
DB05478,remofovir mesylate,
DB05481,Dermolastin,
DB05482,NeoLipid Camptosar,
DB05484,HuMax-Inflam,
DB05485,Exherin,
DB05513,Atiprimod,
DB05520,Xipulin,
DB05528,Kynamro,
DB05530,Actilon,
DB05541,Rikelta,UCB
DB05559,Avrina,
DB05584,Cethrin,
DB05585,Azixa,
DB05599,Cardio Vascu-Grow,
DB05604,Rexin-G,
DB05616,M-Trex,
DB05616,MobileTrex,
DB05624,Teverelix LA,
DB05630,Pentostam,GlaxoSmithKline
DB05648,Chondrogen,
DB05659,Orapem,
DB05662,iDESTRIN,
DB05671,Dentonin,
DB05683,Zemiva,
DB05697,Oncomun,
DB05737,Varespladib,
DB05738,Hivenyl,
DB05749,Femathina,
DB05771,Desoris,
DB05777,Recomodulin,
DB05786,Irofulven,
DB05787,Vitaxin,
DB05791,Oxygent,
DB05800,Beta LT,
DB05804,Inflarest,
DB05810,Amiscan,
DB05811,AuroVax,
DB05815,Gonadimmune,
DB05817,Cloretazine,
DB05829,Preos,"NPS Pharmaceuticals, Inc."
DB05830,MENT,
DB05832,APAN,
DB05865,ChelASE,
DB05865,VitrenASE,
DB05875,Homspera,
DB05875,Viprovex,
DB05931,Angiocept,
DB05945,Valortim,PharmAthene
DB05971,Archexin,
DB05990,Ocaliva,
DB06119,XCopri,
DB06124,Myodur,
DB06143,Tolamba,
DB06144,Serdolect,
DB06144,SerLect,
DB06147,Norsulfazolum,Galen
DB06147,Sulfatiazol,Fecofar
DB06148,Bolvidon,
DB06148,Depnon,
DB06148,Lantanon,
DB06148,Lumin,
DB06148,Norval,
DB06148,Tolvon,
DB06149,Targocid,Sanofi-Aventis
DB06150,Abcid,
DB06150,Agribon,
DB06151,Fluimucil,
DB06151,Lysox,
DB06151,Mucolysin,Zambon
DB06152,Arbid,
DB06152,Arlidin,
DB06155,Rimoslim,
DB06155,Riobant,SUN
DB06155,Slimona,
DB06159,Camptogen,
DB06159,Orathecin,Supergen
DB06161,Neuprex,
DB06176,Chromadax,
DB06176,Istodax,
DB06178,Talvesta,
DB06181,IMOxine,
DB06185,Fodosine,
DB06185,Mundesine,
DB06186,Yervoy,
DB06192,DiaCIM,
DB06192,RadioTheraCIM,
DB06192,TheraCIM,
DB06192,Theraloc,
DB06196,Firazyr,
DB06199,Xinlay,
DB06200,Pulzium,
DB06202,Oporia,Pfizer
DB06204,Palexia,Grünenthal Ltd
DB06204,TAPAL ,MSN Labs 
DB06205,Chemophase,"Halozyme Therapeutics, Inc"
DB06205,Enhanze SC,"Halozyme Therapeutics, Inc"
DB06207,Rapilif,Ipca Urosciences 
DB06207,Urief,Watson Pharmaceuticals Inc.
DB06208,CardioSphere,Point Biomedical Corp.
DB06209,Prasita,Daiichi Sankyo Co.
DB06210,Promacta,
DB06210,Revolade,
DB06211,Finibax,Shionogi Co.
DB06215,Rienso,
DB06217,Kynapid,Cardiome Pharma Corp.
DB06219,Zeven,Pfizer
DB06226,NeuVax,"Apthera, Inc."
DB06234,Camvia,ViroPharma Inc.
DB06234,Livtencity,"Takeda Pharmaceuticals America, Inc."
DB06237,Spedra,A. Menarini Farmaceutica Internazionale SRL
DB06244,Fiblast,"Kaken Pharmaceuticals Co., Ltd."
DB06246,Aptosyn,OSI Pharmaceuticals Inc.
DB06246,Prevatec,Cell Pathways Inc.
DB06247,Ampalex,Cortex Pharmaceuticals Inc.
DB06255,Bisphonal,Astellas
DB06255,Yin Fu,Renfu Pharmaceutical
DB06260,Invicorp,
DB06261,Hexvix,GE Healthcare
DB06262,Dops,
DB06263,Calsed,
DB06264,Musclex,
DB06264,Viveo,
DB06267,Zydena,
DB06271,Sulonex,
DB06271,Vessel,
DB06272,Oxarol,
DB06273,RoActemra,
DB06282,Xusal,
DB06285,Forsteo,Eli Lilly and Company
DB06288,Deniban,Sanofi-Aventis
DB06288,Solian,Sanofi-Aventis
DB06290,Olysio,
DB06294,Mulsevo,
DB06295,Azoline,
DB06305,ASONEP,
DB06307,Apoptone,"Hollis-Eden Pharmaceuticals, Inc."
DB06310,Numax,
DB06331,Clomet,Xanthus Pharmaceuticals Inc.
DB06352,BioScavenger,Baxter International Inc.
DB06352,Protexia,Nexia Biotechnologies Ltd.
DB06366,Omnitarg,
DB06366,Perjeta,
DB06374,Orserdu,Stemline Therapeutics
DB06394,Temusi,Sanofi
DB06395,Abasol,
DB06397,Antevas,
DB06401,Viviant,
DB06403,Ambrican,Lupin
DB06403,Endobloc,Cipla Ltd.
DB06403,Pulmonext,MSN Labs
DB06403,Zambri,German Remedies Ltd.
DB06405,Kiacta,
DB06410,Hectoral,Genzyme
DB06412,Anapolon,Abdi Ibrahim
DB06412,Androlic,British Dispensary
DB06412,Hemogenin,Sanofi Aventis
DB06413,Neoresotyl,Drugtech
DB06419,Restanza,
DB06423,Endostar,
DB06431,Ziracin,
DB06439,Alevaire,
DB06448,Sarasar,
DB06449,Tenovil,
DB06451,Affintak,
DB06457,Soltara,
DB06461,Evizon,
DB06463,Zorcell,
DB06464,Ravax,
DB06467,Remitogen,
DB06470,Zendra,
DB06475,Antova,
DB06478,Promycin,
DB06479,Viviq,
DB06480,Resolor,Shire  Pharmaceuticals Ireland Ltd
DB06496,Emmelle,
DB06527,Alzhemed,
DB06527,Cerebril,
DB06536,Galida,AstraZeneca
DB06549,Cereport,
DB06557,Trabio,
DB06580,BuCast,
DB06594,Melitor,Servier Laboratories Ltd.
DB06594,Valdoxan,Servier Laboratories Ltd.
DB06603,Faridak,
DB06603,Farydak,
DB06606,Tzield,"Provention Bio, Inc"
DB06610,Omigard,
DB06612,Bosatria,GlaxoSmithKline
DB06614,Peramiflu,
DB06614,Rapiacta,
DB06614,Rapivab,
DB06623,Awegal,
DB06623,Effirma,
DB06623,Efiret,
DB06623,Katadolon,
DB06623,Metanor,
DB06623,Trancolong,
DB06634,Rezonic,
DB06634,Zunrisa,
DB06637,Avitrol,
DB06637,Fampridine-SR,
DB06643,Ranmark,Daiichi Sankyo
DB06650,Kesimpta,Novartis
DB06659,Photrex,
DB06662,Riquent,
DB06663,Signifor,
DB06663,Signifor LAR,
DB06669,Rezular,
DB06677,Pivlaz,
DB06689,Monolate,
DB06689,Moramin,
DB06689,Neosclerol,
DB06689,Oldamin,
DB06689,Varicetin,
DB06694,Balminil,
DB06694,Otriven,
DB06694,Otrivin,
DB06694,Otrivine,
DB06694,Otrix,
DB06694,Xylomet,
DB06694,Xylostar,Intas
DB06695,Pradax,Boehringer Ingelheim
DB06695,Rendix,
DB06700,Khedezla,
DB06700,Zyven-OD,
DB06701,Attenade,Celgene
DB06703,Gadovist,Bayer Schering Pharma
DB06706,Octanil,
DB06706,Octin,
DB06707,Neo-Cobefrin,
DB06707,Nordefrin,
DB06710,Testred,
DB06710,Virilon,
DB06712,Nivadil,
DB06714,Benzedrex,
DB06714,Dristan inhaler,
DB06714,Obesin,
DB06716,Aquavan,
DB06718,Stromba,
DB06718,Winstrol,
DB06718,Winstrol Depot,
DB06719,Cinnafact,Cinnagen
DB06720,Imiglucerase,Genzyme Corporation
DB06723,Alu-Cap,3M
DB06723,Amphojel,Wyeth
DB06725,Lorcam,Taisho Pharmaceutical Co.
DB06725,Xafon,Nycomed
DB06729,Sulfabid,
DB06735,Androxal,
DB06736,Cincofen,
DB06736,Clanza,
DB06736,Hifenac,
DB06737,Borbit,Yoshindo
DB06737,Peleton,Towa Yakuhin
DB06737,Peon,Zeria Shinyaku
DB06737,Salafapinon,Choseido Pharmaceutical
DB06737,Soleng,Kyorin Rimedio
DB06737,Soleton,CJ Cheiljedang
DB06737,Soluirubin,Taiyo Pharmaceutical
DB06737,Zaltoprofen Tatsumi Kagaku,Tatsumi Kagaku
DB06737,Zatferon,Sawai Seiyaku
DB06737,Zyrogen,Yoo Young
DB06738,Cliradon,Pfizer
DB06738,Ketogan,Pfizer
DB06738,Ketorax,Pfizer
DB06739,Bronica,
DB06742,Ambrolex,GlaxoSmithKline Inc.
DB06742,Ambrox,Square
DB06742,Tabcin,
DB06751,Drotin,
DB06751,No-Spa,Sanofi-Aventis
DB06751,Taverin,
DB06756,Amversio,SERB SA
DB06756,Cystadane,Recordati Rare Diseases Inc.
DB06760,Sucraid,
DB06762,Pindac,Leo Pharm
DB06768,Amlactin,
DB06769,Levact,NAPP Pharmaceuticals 
DB06769,Treakisym,Teva Pharmaceutical Industries Ltd.
DB06774,Zostrix,
DB06776,Calcibind,Mission Pharma
DB06777,Chenix,Sigma Tau
DB06778,Gynoseptyl,
DB06778,Gynostad,
DB06778,Hi Trace Copper,
DB06778,Intense Copper,
DB06778,M-Care,
DB06778,Zyload,
DB06779,Boxol,Pharmacia
DB06779,Eurodal,Gland
DB06779,Ligoframin,Pfizer
DB06779,Low Liquemine,Roche
DB06782,Bal In Oil Injection,Taylor Pharmaceuticals
DB06782,Dimaval,Heyl
DB06782,Dimercaprol,Akorn
DB06782,TechneScan DMSA,Mallinckrodt
DB06784,Neoscan,"Medi-Physics, Inc."
DB06786,Adcortin,Daiichi Sankyo
DB06786,Berodan,Dong Sung
DB06786,Betacorton,Spirig
DB06786,Confumin,Hwang's
DB06786,Cortilate,Micro Gratia
DB06786,Ha Le Te,Tianjin Pharmaceutical Group Xinzheng
DB06786,Halciderm,Teofarma
DB06786,Halcinonide-Pacific Pharm,Pacific
DB06786,Sawastin,Sawai Seiyaku
DB06787,Tral,Abbott
DB06787,Traline,Abbott
DB06788,Supprelin,
DB06788,Supprelin LA,
DB06788,Vantas,
DB06789,Delalutin,Bristol-Myers Squibb
DB06789,Gestiva,Cytyc
DB06789,Hormofort,Kobanyai
DB06789,ldrogestene,Farmila
DB06791,Somatuline,Ipsen
DB06792,Foznol,
DB06792,Phosbloc,
DB06797,Dormate,Medpointe Pharm HLC
DB06799,Hexamine,
DB06801,Moctanin,
DB06803,Niclocide,
DB06804,Advantage 24,Lake Pharmaceuticals
DB06804,Gynoll,Ortho Options
DB06804,Today,Bliss Pharmaceuticals
DB06804,VCF,Apothecus Pharmaceuticals
DB06809,Mozobil,Genzyme Corporation
DB06810,Mithracin,Pfizer
DB06811,Aethoxysklerol,
DB06814,Asmetil,
DB06814,Caytine,
DB06814,Palison,
DB06814,Ventaire,
DB06819,triButyrate,Fyrlklövern Scandinavia
DB06823,Acadione,Sanofi-Aventis France
DB06823,Capen,
DB06823,Captimer ,MIT Gesundheit
DB06823,Epatiol,Medici Italy
DB06823,Kai Na,
DB06823,Mucosyt,Bioprogress
DB06823,Sutilan,
DB06823,Thiola,
DB06823,Vincol,
DB06825,Diphereline,Ferring Pharmaceuticals
DB06825,Gonapeptyl,Ferring Pharmaceuticals
DB06825,Variopeptyl,Varian Darou Pajooh
DB07402,Rheumox,Amdipharm Mercury Company Limited
DB07615,Rizaben,
DB07931,Estrifar,
DB07931,Estronal,
DB07931,Hexoestrol,Tai Yu
DB07931,Synestrol,Biopharm
DB07931,Synoestrol,
DB08188,Coactinon,
DB08329,Conadil,
DB08329,Contravul,
DB08329,Elisal,
DB08329,Ospolot,
DB08604,DERMAPROT,
DB08604,Stri-Dex cleansing bar,
DB08794,Pelentan,
DB08794,Tromexan,
DB08795,Alocillin,Panbiotic
DB08795,Alocin,Conba
DB08795,Azlocillin,Balkanpharma
DB08796,Theratuss,Bristol-Myers Squibb
DB08798,Sulfmidil,
DB08798,Sulfuno,
DB08799,Vasocon-a,
DB08800,Avapena,
DB08800,Suprastin,
DB08800,Synopen,
DB08801,Fenistil,Novartis
DB08801,Foristal,Novartis
DB08801,Vibrocil,Novartis
DB08802,Actapront,Purissimus
DB08802,Alergis Jalea,Deutsche Pharma
DB08802,Andantol,Deutsche Pharma
DB08802,Apaisyl,Merck
DB08802,Calmogel,Sanofi
DB08802,Nilergex,I.C.I.
DB08803,Thymazen,
DB08804,Deca-Durabol,
DB08804,Deca-Durabolin,
DB08804,Retabolil,
DB08806,Roxit,
DB08807,Sandonorm,
DB08808,Betadrenol,Desma
DB08808,Ophtorenin,Winzer (Germany)
DB08810,Blaston,
DB08810,Cinmove,
DB08810,Cintapro,
DB08810,Paxapride,
DB08810,Pemix,
DB08811,Emandaxin,
DB08811,Grandaxin,
DB08814,Aflen,
DB08814,Disgren,
DB08814,Grendis,
DB08816,Brilinta,
DB08816,Possia,AstraZeneca
DB08818,AMO Vitrax,
DB08818,AMVISIC Plus,
DB08818,Cystistar,
DB08818,Euflexxa,Ferring
DB08818,Hyalart,
DB08818,Hyalgan,Fidia
DB08818,Hylo-Comod,
DB08818,Legend,
DB08818,Monovisc,"Anika Therapeutics, Inc."
DB08818,Recosyn,
DB08818,Synvisc,
DB08818,Viscure,
DB08818,Yardel,
DB08819,Taflotan,Regeneron Pharmaceuticals
DB08823,Success ,The Dow Chemical Company
DB08827,Lojuxta,
DB08828,Erivedge,Genentech
DB08834,Tauro,Teofarma
DB08834,Taurolite,Bio-Gen
DB08835,Naabak,Thea
DB08836,Acecol,Sankyo
DB08839,5-HTP,Natural Factors
DB08839,HTP Calm,Natural Balance
DB08839,Natural 5-HTP,Healthy Origins
DB08839,Seotonin,Apotheca Company
DB08839,Super 5-HTP,Action Labs
DB08842,Acilen,IFI (Italy)
DB08842,Actigeron,Bago (Chile)
DB08842,Branigen,Sigma-Tau (Italy)
DB08842,Branitil,OFF (Italy)
DB08842,Ceredor,IRBI (Italy)
DB08842,Fertilix,Fortbenton (Argentina)
DB08842,Lacetilina,Pentafarma (Portugal)
DB08842,Laremide,Lafedar (Argentina)
DB08842,Levocetile,Korea United (Philippines)
DB08842,Maxoza,Sun (India)
DB08842,Memorx IQ Plus,Gruppo Medica (Philippines)
DB08842,Memovigor,Euro-Pharma (Italy)
DB08842,Neurex,Beta (Argentina)
DB08842,Neuroactil ,Bago (Argentina)
DB08842,Nicetile,Sigma-Tau (Italy)
DB08842,Normobren,Medosan (Italy)
DB08842,Phototrop,Tubilux (Italy)
DB08842,Zibren,Sigma-Tau (Italy)
DB08868,Gilenia,
DB08876,Uplyso,PFIZER
DB08882,Tradjenta,
DB08886,Rylaze,Jazz Pharmaceuticals plc
DB08887,Epadel,
DB08893,Betanis,
DB08893,Metmiga,
DB08902,Abthrax ,Human Genome Sciences Inc.
DB08906,Veramyst,
DB08913,Alpharadin,
DB08922,Lullan,Dainippon Sumitomo Pharma
DB08924,Acutran,
DB08925,Olmifon,Cephalon
DB08928,Balarsen,Endo Products
DB08933,Lulicon,Pola Pharma 
DB08934,Hepcinat,Natco Pharma Ltd.
DB08934,Hepcvir,Cipla Limited
DB08934,Resof,Hetero Drugs Ltd 
DB08934,SoviHep,Zydus Cadila
DB08936,Di-Paralene,
DB08936,Mantadil,
DB08936,Pruresidine,
DB08936,Trihistan,
DB08936,Zimin,New Chemical
DB08938,Almadrat T,Actavis
DB08938,Almagel T,Balkanpharma
DB08938,Antashin,Standard
DB08938,Bemolan,Nycomed
DB08938,Cremag,Zuoz
DB08938,Glysan,Riemser
DB08938,Lowsium,Rugby
DB08938,Magacid,Purzer
DB08938,Malugastrin,Polfa Lódz
DB08938,Riopan,Nycomed
DB08938,Sanaflat,Perumed
DB08942,Maxicam,
DB08943,Icaden,Bayer
DB08944,Peracon,Solvay
DB08945,Biliscopin,Bayer Schering
DB08945,Biliscopin DIC,Bayer Yakuhin
DB08946,Colegraf,Estedi
DB08947,Gastromiro,Bracco
DB08947,Iopamiro,Bracco
DB08947,Iopamiron,Bayer
DB08947,Jopamiro,Bracco
DB08947,Moiopamin,Hikari Seiyaku
DB08947,Oypalomin,Fuji Yakuhin
DB08947,Solutrast,Bracco
DB08948,Angiomiron,Schering
DB08948,Jodomiron,
DB08948,Renovue,
DB08948,Uromiro,
DB08948,Uromiron,Schering
DB08949,Hexaniton,Ni-The
DB08949,Hexazin,Johnson
DB08949,Hexin,New Chemical
DB08949,Hexopal,Clonmel
DB08949,Iexaniton,Ni-The
DB08949,Nicoxatin,Fuso Pharmaceutical
DB08950,Baratol,Amdipharm
DB08950,Doralese,GlaxoSmithKline / Chemidex
DB08950,Vidora,Leurquin
DB08950,Wydora,Riemser
DB08953,Upstène,Pharmuka
DB08954,Cerocral,Sanofi
DB08954,Furezanil,Tsuruhara Seiyaku
DB08954,Iburonol,Towa Yakuhin
DB08954,Linbulane,Tatsumi Kagaku
DB08954,Technis,Sawai Seiyaku
DB08954,Vadilex,Sanofi
DB08954,Vasculodil,Kyowa Yakuhin
DB08954,Youajyl,Yoshindo
DB08955,Deflogon,
DB08955,Ibudros,Lucchini Laboratoire
DB08956,Viadril,Pfizer
DB08957,Argocian,Biol
DB08957,Etoscol,DCPC
DB08957,Gynipral,Alkaloid
DB08957,Hexoline,Shou Chan
DB08957,Ipradol,Nycomed
DB08957,Taicopin,DCPC
DB08958,Actigrip Gola,Johnson & Johnson
DB08958,Bactidol,Johnson & Johnson
DB08958,Belosept,Belupo
DB08958,Collu-Hextril,Johnson & Johnson
DB08958,Hexoral,Johnson & Johnson
DB08958,Hextril,Bristol-Myers Squibb
DB08958,Isozid-H,Gebro
DB08958,Oraldene,McNeil
DB08958,Oraldine,Johnson & Johnson
DB08958,Steri/Sol,Johnson & Johnson
DB08958,Stomatidin,Bosnalijek
DB08958,Stopangin,Ivax
DB08958,Vagi-Hex,Drossapharm
DB08960,Bistrium,Bristol-Myers Squibb
DB08962,Glutril,Meda Pharma
DB08964,Cergem,MSD Merck Sharp & Dohme
DB08964,Cervagem,Sanofi
DB08964,Cervagème,Sanofi-Aventis
DB08964,Cervidil,Merck Serono
DB08966,Adventan,
DB08966,Alinamin F,
DB08966,Diteftin,
DB08966,Judolor,
DB08966,Linamin,
DB08968,Noleptan,
DB08968,Terion,
DB08974,Flubenol,
DB08974,Flumoxal,
DB08976,Diralgan,
DB08976,Idalon,
DB08976,Novodolan,
DB08984,Activon,Meda
DB08984,Aspitopic,Bayer
DB08984,Bayagel,Bayer
DB08984,Bayro,Bayer
DB08984,Etobay,Bayer
DB08984,Gemadol,Meda
DB08984,Glasel,Meda
DB08984,Rheumon,Bayer
DB08984,Ticatrop,Meda
DB08985,Apocretin,
DB08985,Circupon,
DB08985,Effontil,
DB08985,Effortil,
DB08985,Effortilvet,
DB08985,Eti-Puren,
DB08985,Kertasin,
DB08985,Phetanol,
DB08985,Phetasin,
DB08985,Tonus-Forte,
DB08985,Updormin,
DB08986,Exsist,Euroetika
DB08986,Stresam,Biocodex
DB08987,Duranest,AstraZeneca
DB08989,Analepticon,
DB08989,Vandid,
DB08991,Karmarte,Toho
DB08991,Mebron,Daiichi Sankyo
DB08992,Akitonal,Choseido Pharmaceutical
DB08992,Elexin,South Korea
DB08992,Myonal,Eisai
DB08992,Myoperison,Kobayashi Kako
DB08992,Rapisone,Abbott
DB08993,Tuberactin,Asahi Kasei Pharma
DB08994,Ageroplas,Farma Lepori
DB08995,Barosmin,
DB08995,Dalfon,Servier
DB08995,Detralex,
DB08995,Diosven,
DB08995,Dioven,
DB08995,Diovenor,
DB08995,Flebosmil,
DB08995,Flebosten,
DB08995,Insuven,
DB08995,Litosmil,
DB08995,Ven-Detrex,
DB08995,Venosmine,
DB08997,Tremblex,
DB08998,Deparon,
DB08998,Tinoran,
DB09000,Tercian,Sanofi-Aventis
DB09001,Maliasin,Abbott
DB09005,Ba Qu Ting,"Belda Gaoke Huatal Pharmaceutical, China"
DB09005,Batraxobin,"Tobishi Pharmaceutical, China"
DB09005,Botroclot,"Juggat, India"
DB09005,Botropase,"Han Lim, South Korea"
DB09005,Defibrase,"Tobishi Pharmaceutical, Japan"
DB09005,Reptilase,
DB09005,Su Le Juan,"Zhaoke Pharmaceutical, China"
DB09005,Su Ling,"Kangchen Pharmaceutical, China"
DB09006,Lipoclin,Dainippon Sumitomo
DB09006,Lipofibrate,Taiyo Pharmaceutical
DB09006,Prinmate,Sawai Seiyaku
DB09007,Sistral,I.E. Ulagay
DB09007,Systral,Altian
DB09008,Cephalin,CCPC
DB09008,Ceporan,GlaxoSmithKline
DB09008,Kefloridin,
DB09008,Loridine,
DB09009,Septanest,
DB09009,Septocaine,
DB09009,Ultracaine,
DB09010,Mifurol,Bayer
DB09010,Yamaful,
DB09011,Hibicon,
DB09011,Nydrane,
DB09011,Posedrine,
DB09011,Seclar,
DB09012,Adcar AC,Nisshin Pharmaceutical
DB09012,Adona,Tanabe
DB09012,Adonamin,Towa Yakuhin
DB09012,Adrenochrome,Quality Pharm
DB09012,Adrenoxil,"Climax,"
DB09012,Adrome,Landson
DB09012,Almetex,Alkaloid
DB09012,Anaroxyl,Organon
DB09012,Auzei,Nichi-Iko Pharmaceutical
DB09012,Carbajust,Yoshindo
DB09012,Chichina,Fuso Pharmaceutical
DB09012,Chromazol,Solas
DB09012,Crome,Ferron
DB09012,Cromin's,Infarmasa
DB09012,Di Ka Ning,Bosen Bio Pharmaceutical
DB09012,Fleboside,Acarpia-P
DB09012,Fleboton,Minapharm
DB09012,Ge Dan,Changfu Jiejing Pharmaceutical
DB09012,Hemosin K,Hormona
DB09012,Le Ka Ning,Pude
DB09012,Le Zhi Na,Tai'an Pharmaceutical Factory
DB09012,Luoye,Suzhou No.6
DB09012,Na Neng,Double-Crane
DB09012,Odanon,Towa Yakuhin
DB09012,Ophthalm K,Alfresa Pharma
DB09012,Ranobi,Koa Isei
DB09012,Styptochrome,Dr. Reddy's
DB09012,Su Bo Te,Laien Pharmaceutical
DB09012,Tai Si Neng,Tide Pharmaceutical
DB09012,Toxivenol,Kleva
DB09012,Velchrome,Novell Pharmaceutical
DB09012,Xue Yi Ting,Weifang Pharmaceutical Factory
DB09013,Bentos,Kakenyaku Kakko
DB09013,Bentox,
DB09013,Glauconex,
DB09014,Covatine,Bailly-Creat
DB09014,Covatix,Lundbeck
DB09014,Suvren,Ayerst
DB09015,Soludactone,Pfizer
DB09016,Centrolese,
DB09016,Evadene,
DB09016,Evadyne,
DB09016,Evasidol,
DB09017,Amnezon,Nisshin Seiyaku
DB09017,Bondormin,Rafa
DB09017,Brometon,Mylan Seiyaku
DB09017,Brotizolam M,Sannova
DB09017,Dormex,Recalcine
DB09017,Eurimolan,Choseido Pharmaceutical
DB09017,Goodmin,Tanabe Mitsubishi Pharma
DB09017,Lendorm,Boehringer Ingelheim
DB09017,Lendormin,Boehringer Ingelheim
DB09017,Lindormin,Boehringer Ingelheim
DB09017,Nestrom,Tatsumi Kagaku
DB09017,Noctilan,Boehringer Ingelheim
DB09017,Noxtal,Alfresa Pharma
DB09017,Ronfleman,Kyowa Yakuhin
DB09017,Sintonal,Europharma
DB09017,Sorentmin,Taisho Yakuhin
DB09017,Zestromin,Towa Yakuhin
DB09018,Bromopan,UCI
DB09018,Digesan,Sanofi
DB09018,Emepride,
DB09018,Emoril,
DB09018,Movipride,Merck
DB09018,Plamet,
DB09018,Viadil,
