drugbank_id,interactant_id,action
DB13335,BE0008668,ligand
DB13343,BE0000322,inhibitor
DB13345,BE0004862,antagonist
DB13345,BE0000342,modulator
DB13345,BE0004872,antagonist
DB13345,BE0004872,agonist
DB13345,BE0004888,antagonist
DB13345,BE0004888,agonist
DB13345,BE0009376,antagonist
DB13345,BE0009376,agonist
DB13346,BE0000017,inhibitor
DB13346,BE0000262,inhibitor
DB13346,BE0002368,inhibitor
DB13346,BE0009579,inhibitor
DB13373,BE0002050,modulator
DB13421,BE0001260,inhibitor
DB13421,BE0009350,inhibitor
DB13431,BE0000402,antagonist
DB13437,BE0004797,positive allosteric modulator
DB13437,BE0008668,ligand
DB13472,BE0000123,modulator
DB13478,BE0002180,inhibitor
DB13481,BE0000248,modulator
DB13495,BE0000267,inhibitor
DB13495,BE0000061,inhibitor
DB13495,BE0000426,inhibitor
DB13495,BE0000322,inhibitor
DB13501,BE0009339,blocker
DB13502,BE0002196,modulator
DB13503,BE0009374,disruptor
DB13503,BE0000426,inhibitor
DB13503,BE0001421,inhibitor
DB13505,BE0000247,modulator
DB13511,BE0000756,inhibitor
DB13511,BE0000426,inhibitor
DB13520,BE0000533,antagonist
DB13520,BE0000797,antagonist
DB13520,BE0000476,antagonist
DB13520,BE0000460,antagonist
DB13520,BE0004688,antagonist
DB13520,BE0000659,antagonist
DB13520,BE0000393,antagonist
DB13520,BE0000451,antagonist
DB13520,BE0002081,inhibitor
DB13530,BE0001012,modulator
DB13550,BE0002198,modulator
DB13552,BE0001038,modulator
DB13559,BE0001012,modulator
DB13581,BE0000092,antagonist
DB13581,BE0000560,antagonist
DB13581,BE0000045,antagonist
DB13581,BE0000405,antagonist
DB13581,BE0000247,antagonist
DB13596,BE0000612,inhibitor
DB13615,BE0002442,ligand
DB13615,BE0009323,ligand
DB13616,BE0000048,inhibitor
DB13616,BE0000211,inhibitor
DB13616,BE0001739,inhibitor
DB13616,BE0000216,inhibitor
DB13624,BE0000694,regulator
DB13643,BE0004797,positive allosteric modulator
DB13643,BE0008668,ligand
DB13648,BE0002341,inhibitor
DB13665,BE0000501,inhibitor
DB13665,BE0000575,inhibitor
DB13665,BE0000451,inhibitor
DB13665,BE0000756,inhibitor
DB13665,BE0000715,inhibitor
DB13667,BE0000803,inhibitor
DB13688,BE0009794,other/unknown
DB13715,BE0001204,inhibitor
DB13716,BE0001122,activator
DB13720,BE0000045,antagonist
DB13720,BE0000092,modulator
DB13729,BE0001739,inhibitor
DB13729,BE0009920,inhibitor
DB13729,BE0001656,inhibitor
DB13729,BE0009923,inhibitor
DB13746,BE0009367,modulator
DB13746,BE0009738,modulator
DB13746,BE0004902,agonist
DB13746,BE0008716,blocker
DB13746,BE0008717,blocker
DB13746,BE0008715,blocker
DB13750,BE0000426,inhibitor
DB13751,BE0000329,antagonist
DB13751,BE0000704,antagonist
DB13751,BE0001162,antagonist
DB13751,BE0004903,translocation inhibitor
DB13751,BE0000239,inducer
DB13757,BE0001012,modulator
DB13760,BE0000112,antagonist
DB13761,BE0009344,cleavage
DB13766,BE0002082,inhibitor
DB13766,BE0001204,inhibitor
DB13767,BE0002090,inhibitor
DB13775,BE0000291,inhibitor
DB13777,BE0001012,agonist
DB13781,BE0001012,agonist
DB13781,BE0000172,partial agonist
DB13783,BE0000017,antagonist
DB13783,BE0000262,antagonist
DB13791,BE0000483,blocker
DB13793,BE0000045,allosteric modulator
DB13800,BE0008699,agonist
DB13800,BE0008708,agonist
DB13800,BE0027477,agonist
DB13806,BE0002398,modulator
DB13810,BE0000156,agonist
DB13811,BE0000246,inhibitor
DB13837,BE0004797,positive allosteric modulator
DB13837,BE0008668,ligand
DB13853,BE0001035,inhibitor
DB13857,BE0000557,agonist
DB13867,BE0000794,agonist
DB13867,BE0000557,agonist
DB13867,BE0000657,inhibitor
DB13867,BE0000668,antagonist
DB13868,BE0000312,inhibitor
DB13868,BE0000308,inhibitor
DB13872,BE0004797,positive allosteric modulator
DB13872,BE0008668,ligand
DB13873,BE0000071,agonist
DB13873,BE0003998,inhibitor
DB13873,BE0009742,unknown
DB13873,BE0001007,unknown
DB13873,BE0000956,partial agonist
DB13874,BE0001251,inhibitor
DB13874,BE0000011,inhibitor
DB13874,BE0000559,inhibitor
DB13874,BE0000771,inhibitor
DB13874,BE0004527,inhibitor
DB13875,BE0002436,inhibitor
DB13876,BE0002198,inhibitor
DB13878,BE0008651,inhibitor
DB13879,BE0004004,inhibitor
DB13879,BE0004701,inhibitor
DB13881,BE0003496,antibody
DB13884,BE0000216,activator
DB13893,BE0000070,antagonist
DB13894,BE0000070,antagonist
DB13896,BE0002481,gene replacement
DB13897,BE0009355,antibody
DB13898,BE0009353,antibody
DB13899,BE0009357,antibody
DB13900,BE0004102,antibody
DB13901,BE0009356,antibody
DB13902,BE0009354,antibody
DB13903,BE0001263,antibody
DB13906,BE0009339,chelator
DB13908,BE0002081,antagonist
DB13912,BE0000799,inhibitor
DB13914,BE0003643,inhibitor
DB13915,BE0003496,antibody
DB13919,BE0000062,antagonist
DB13920,BE0003427,modulator
DB13923,BE0000364,cofactor
DB13923,BE0000216,activator
DB13925,BE0003528,binder
DB13926,BE0001039,stimulator
DB13926,BE0010540,stimulator
DB13928,BE0000857,agonist
DB13929,BE0000844,antagonist
DB13929,BE0000165,antagonist
DB13930,BE0004549,inhibitor
DB13930,BE0001062,inhibitor
DB13930,BE0000923,inhibitor
DB13931,BE0001016,inhibitor
DB13931,BE0004191,inhibitor
DB13931,BE0000486,inhibitor
DB13932,BE0009149,gene replacement
DB13933,BE0000333,cofactor
DB13933,BE0000016,cofactor
DB13933,BE0000216,agonist
DB13934,BE0000132,antagonist
DB13934,BE0000132,agonist
DB13939,BE0000132,modulator
DB13940,BE0000451,agonist
DB13940,BE0000533,agonist
DB13943,BE0000132,agonist
DB13944,BE0000132,agonist
DB13946,BE0000132,agonist
DB13948,BE0000451,agonist
DB13949,BE0008725,agonist
DB13949,BE0001379,binder
DB13950,BE0000061,inhibitor
DB13950,BE0000095,inhibitor
DB13952,BE0000123,agonist
DB13952,BE0000792,agonist
DB13952,BE0002088,ligand
DB13953,BE0000123,agonist
DB13953,BE0000792,agonist
DB13953,BE0002088,ligand
DB13954,BE0000123,agonist
DB13954,BE0000792,agonist
DB13954,BE0002088,ligand
DB13955,BE0000123,agonist
DB13955,BE0000792,agonist
DB13955,BE0002088,ligand
DB13956,BE0000123,agonist
DB13956,BE0000792,agonist
DB13956,BE0002088,ligand
DB13960,BE0009370,oxidizer
DB13961,BE0008719,agonist
DB13961,BE0000262,inhibitor
DB13961,BE0003399,agonist
DB13961,BE0003399,inhibits downstream inflammation cascades
DB13961,BE0009739,inhibitor
DB13961,BE0004901,inhibitor
DB13961,BE0004903,regulator
DB13961,BE0005540,regulator
DB13961,BE0000071,regulator
DB13961,BE0001007,regulator
DB13967,BE0000530,binder
DB13978,BE0002461,inhibitor
DB13981,BE0000123,modulator
DB13983,BE0008668,ligand
DB13985,BE0003528,agonist
DB13985,BE0000452,agonist
DB13985,BE0003529,agonist
DB13985,BE0009273,agonist
DB13985,BE0002147,agonist
DB13988,BE0000650,antagonist
DB13993,BE0000381,modulator
DB13993,BE0000523,modulator
DB13994,BE0000523,positive allosteric modulator
DB13994,BE0000381,positive allosteric modulator
DB13995,BE0000085,binder
DB13995,BE0000399,binder
DB13995,BE0000130,binder
DB13995,BE0000629,binder
DB13997,BE0009736,inhibitor
DB13998,BE0000216,activator
DB13998,BE0000364,cofactor
DB13998,BE0001043,binder
DB13998,BE0002117,antagonist
DB13998,BE0002118,binder
DB13998,BE0001098,chaperone
DB13998,BE0002109,chaperone
DB13998,BE0001011,chaperone
DB13998,BE0002119,chaperone
DB13998,BE0002110,modulator
DB13998,BE0002120,modulator
DB13999,BE0000216,activator
DB13999,BE0000364,cofactor
DB13999,BE0001043,binder
DB13999,BE0002117,antagonist
DB13999,BE0002118,binder
DB13999,BE0001098,chaperone
DB13999,BE0002109,chaperone
DB13999,BE0001011,chaperone
DB13999,BE0002119,chaperone
DB13999,BE0002110,modulator
DB13999,BE0002120,modulator
DB14003,BE0009339,binder
DB14004,BE0008663,antagonist
DB14006,BE0000494,product of
DB14006,BE0000426,product of
DB14006,BE0000615,product of
DB14006,BE0002179,product of
DB14006,BE0002180,product of
DB14006,BE0002181,product of
DB14007,BE0009341,chelator
DB14009,BE0000061,negative modulator
DB14009,BE0009153,inverse agonist
DB14009,BE0009157,inhibitor
DB14009,BE0009156,inhibitor
DB14009,BE0004584,inhibitor
DB14009,BE0003997,inhibitor
DB14009,BE0003997,inducer
DB14009,BE0002390,inhibitor
DB14009,BE0002194,inhibitor
DB14009,BE0001207,inhibitor
DB14009,BE0001185,inhibitor
DB14009,BE0000973,inducer
DB14009,BE0000816,inducer
DB14009,BE0000648,inducer
DB14009,BE0000574,inducer
DB14009,BE0000693,inhibitor
DB14009,BE0000017,inhibitor
DB14009,BE0000262,inhibitor
DB14009,BE0000344,inhibitor
DB14009,BE0000069,inhibitor
DB14010,BE0000945,inhibitor
DB14010,BE0000393,inhibitor
DB14010,BE0000533,inhibitor
DB14010,BE0000291,agonist
DB14010,BE0000451,agonist
DB14011,BE0009153,inverse agonist
DB14011,BE0000017,inhibitor
DB14011,BE0000262,inhibitor
DB14011,BE0000069,inhibitor
DB14011,BE0000344,inhibitor
DB14011,BE0000574,stimulator
DB14011,BE0000648,stimulator
DB14011,BE0000816,stimulator
DB14011,BE0000693,inhibitor
DB14011,BE0004584,inhibitor
DB14011,BE0001111,inhibitor
DB14011,BE0002362,inhibitor
DB14011,BE0002363,substrate
DB14011,BE0002363,inhibitor
DB14011,BE0002433,inhibitor
DB14011,BE0003543,inhibitor
DB14011,BE0003612,inhibitor
DB14011,BE0001185,inhibitor
DB14011,BE0001207,inhibitor
DB14011,BE0002194,inhibitor
DB14011,BE0002194,inducer
DB14011,BE0002390,inhibitor
DB14011,BE0009156,inhibitor
DB14012,BE0009345,antagonist
DB14013,BE0009347,agonist
DB14013,BE0009348,agonist
DB14014,BE0009348,agonist
DB14014,BE0009347,agonist
DB14017,BE0009359,inhibitor
DB14018,BE0010284,antagonist
DB14019,BE0000384,antagonist
DB14020,BE0002705,inhibitor
DB14025,BE0008385,modulator
DB14025,BE0002388,modulator
DB14027,BE0000857,agonist
DB14028,BE0004797,positive allosteric modulator
DB14028,BE0008668,ligand
DB14033,BE0000803,inhibitor
DB14034,BE0000215,agonist
DB14035,BE0000215,agonist
DB14039,BE0009009,antagonist
DB14040,BE0001103,binder
DB14040,BE0001103,antibody
DB14040,BE0002370,binder
DB14040,BE0002370,antibody
DB14041,BE0001103,binder
DB14041,BE0001103,antibody
DB14041,BE0002370,binder
DB14041,BE0002370,antibody
DB14042,BE0001103,antibody
DB14042,BE0002370,antibody
DB14043,BE0000095,agonist
DB14043,BE0003378,agonist
DB14043,BE0005802,agonist
DB14048,BE0004816,binder
DB14049,BE0000322,inhibitor
DB14049,BE0000267,inhibitor
DB14050,BE0001023,agonist
DB14050,BE0009158,agonist
DB14050,BE0001122,agonist
DB14050,BE0009155,inhibitor
DB14051,BE0009551,ligand
DB14052,BE0009551,ligand
DB14054,BE0000916,inhibitor
DB14058,BE0009553,inhibitor
DB14059,BE0009550,inhibitor
DB14059,BE0000262,inhibitor
DB14059,BE0009554,inhibitor
DB14060,BE0000262,inhibitor
DB14060,BE0009550,inhibitor
DB14061,BE0001032,inhibitor
DB14062,BE0001032,inhibitor
DB14063,BE0001032,inhibitor
DB14064,BE0001032,inhibitor
DB14065,BE0000197,inhibitor
DB14065,BE0002226,inhibitor
DB14065,BE0001032,inhibitor
DB14066,BE0001032,inhibitor
DB14067,BE0002369,inhibitor
DB14067,BE0001032,inhibitor
DB14068,BE0003641,modulator
DB14068,BE0001032,inhibitor
DB14069,BE0001032,inhibitor
DB14070,BE0001032,inhibitor
DB14070,BE0003641,inhibitor
DB14071,BE0001032,inhibitor
DB14072,BE0001032,inhibitor
DB14074,BE0009570,ligand
DB14083,BE0008714,activator
DB14086,BE0000322,inhibitor
DB14086,BE0001653,inhibitor
DB14086,BE0003628,inhibitor
DB14086,BE0002437,inhibitor
DB14086,BE0003634,inhibitor
DB14086,BE0000267,inhibitor
DB14086,BE0000017,inhibitor
DB14086,BE0000535,inhibitor
DB14089,BE0004814,chelator
DB14089,BE0004813,chelator
DB14104,BE0001194,inhibitor
DB14109,BE0000876,substrate
DB14109,BE0000876,regulator
DB14123,BE0001186,agonist
DB14126,BE0004136,inhibitor
DB14126,BE0002050,inhibitor
DB14126,BE0009677,inhibitor
DB14126,BE0009678,inhibitor
DB14127,BE0000266,inhibitor
DB14128,BE0000194,inhibitor
DB14128,BE0000876,inhibitor
DB14128,BE0004698,inhibitor
DB14128,BE0004699,inhibitor
DB14128,BE0000741,inhibitor
DB14128,BE0000133,inhibitor
DB14128,BE0000837,inhibitor
DB14128,BE0000574,inhibitor
DB14128,BE0000648,inhibitor
DB14128,BE0000332,inhibitor
DB14128,BE0000722,inhibitor
DB14132,BE0000924,antagonist
DB14144,BE0003634,inhibitor
DB14146,BE0000770,agonist
DB14146,BE0000420,agonist
DB14146,BE0000632,agonist
DB14174,BE0000600,inhibitor
DB14183,BE0001186,activator
DB14184,BE0003416,activator
DB14184,BE0001122,activator
DB14185,BE0000756,partial agonist
DB14185,BE0000291,partial agonist
DB14185,BE0000451,antagonist
DB14185,BE0000442,antagonist
DB14185,BE0000501,antagonist
DB14185,BE0000575,antagonist
DB14187,BE0001186,activator
DB14189,BE0000803,inhibitor
DB14210,BE0000221,modulator
DB14212,BE0001122,activator
DB14371,BE0000309,inhibitor
DB14500,BE0000732,regulator
DB14502,BE0000535,inhibitor
DB14511,BE0001198,inhibitor
DB14511,BE0012563,inhibitor
DB14511,BE0002390,inhibitor
DB14511,BE0000253,inhibitor
DB14511,BE0000221,inhibitor
DB14511,BE0001423,inhibitor
DB14511,BE0000623,inhibitor
DB14511,BE0000067,inhibitor
DB14511,BE0000612,inhibitor
DB14511,BE0003758,inhibitor
DB14511,BE0000792,inhibitor
DB14511,BE0001516,inhibitor
DB14511,BE0000455,inhibitor
DB14511,BE0000263,inhibitor
DB14511,BE0004965,inhibitor
DB14511,BE0000322,inhibitor
DB14511,BE0001680,inhibitor
DB14511,BE0008705,inhibitor
DB14511,BE0008706,inhibitor
DB14511,BE0000592,inhibitor
DB14511,BE0003997,inhibitor
DB14511,BE0000302,inhibitor
DB14512,BE0000794,agonist
DB14520,BE0008725,ligand
DB14520,BE0001379,binder
DB14533,BE0005831,agonist
DB14533,BE0001145,stabilization
DB14533,BE0001683,ligand
DB14533,BE0004528,binder
DB14533,BE0005807,binder
DB14533,BE0000720,binder
DB14533,BE0003106,inhibitor
DB14533,BE0002467,binder
DB14533,BE0008980,binder
DB14533,BE0005844,binder
DB14533,BE0004590,binder
DB14533,BE0003844,binder
DB14533,BE0004542,cofactor
DB14533,BE0000123,binder
DB14533,BE0000125,binder
DB14533,BE0004779,cofactor
DB14533,BE0005815,cofactor
DB14533,BE0002365,cofactor
DB14533,BE0003523,cofactor
DB14533,BE0008954,cofactor
DB14533,BE0005833,cofactor
DB14533,BE0002390,cofactor
DB14533,BE0001608,cofactor
DB14533,BE0005834,binder
DB14533,BE0000433,inhibitor
DB14533,BE0001003,binder
DB14533,BE0003491,stabilization
DB14533,BE0005835,cofactor
DB14533,BE0000187,cofactor
DB14533,BE0008955,regulator
DB14533,BE0008993,regulator
DB14533,BE0000058,binder
DB14533,BE0008994,chaperone
DB14533,BE0003602,inactivator
DB14533,BE0003602,regulator
DB14533,BE0003380,chaperone
DB14533,BE0005770,cofactor
DB14533,BE0004778,binder
DB14533,BE0000910,ligand
DB14533,BE0009048,chelator
DB14533,BE0003449,inducer
DB14533,BE0003449,ligand
DB14533,BE0005852,inducer
DB14533,BE0001119,antagonist
DB14533,BE0009069,inhibitor
DB14533,BE0002095,modulator
DB14533,BE0002096,modulator
DB14533,BE0002093,modulator
DB14533,BE0001529,modulator
DB14533,BE0003455,inhibitor
DB14533,BE0003455,ligand
DB14533,BE0004686,modulator
DB14533,BE0009050,modulator
DB14533,BE0009070,modulator
DB14533,BE0000855,ligand
DB14533,BE0009071,cofactor
DB14533,BE0009053,ligand
DB14533,BE0009055,inducer
DB14533,BE0001140,ligand
DB14533,BE0003503,cofactor
DB14533,BE0003504,cofactor
DB14533,BE0009073,stabilization
DB14533,BE0000538,binder
DB14533,BE0001180,modulator
DB14533,BE0001180,ligand
DB14533,BE0000130,inducer
DB14533,BE0000629,inducer
DB14533,BE0009911,binder
DB14533,BE0009058,inducer
DB14533,BE0009080,binder
DB14533,BE0009060,binder
DB14533,BE0009081,binder
DB14533,BE0009082,binder
DB14533,BE0009083,component of
DB14533,BE0002440,inhibitor
DB14533,BE0001017,cofactor
DB14533,BE0009064,ligand
DB14533,BE0003663,binder
DB14533,BE0004613,binder
DB14533,BE0000930,inducer
DB14533,BE0009089,binder
DB14533,BE0003756,binder
DB14533,BE0005533,binder
DB14533,BE0000952,ligand
DB14533,BE0009090,binder
DB14533,BE0000209,modulator
DB14533,BE0000775,agonist
DB14533,BE0000685,modulator
DB14533,BE0000510,ligand
DB14533,BE0000337,inducer
DB14533,BE0001068,inducer
DB14533,BE0009092,ligand
DB14533,BE0009093,ligand
DB14533,BE0003392,ligand
DB14533,BE0001717,component of
DB14533,BE0009908,ligand
DB14533,BE0009909,ligand
DB14533,BE0009910,cofactor
DB14533,BE0001021,activator
DB14533,BE0009915,cofactor
DB14533,BE0009915,chelator
DB14533,BE0009916,cofactor
DB14539,BE0000422,agonist
DB14539,BE0000794,agonist
DB14540,BE0000422,agonist
DB14540,BE0000794,agonist
DB14543,BE0000422,agonist
DB14543,BE0000794,agonist
DB14544,BE0000422,agonist
DB14544,BE0000794,agonist
DB14546,BE0000267,inhibitor
DB14547,BE0000233,modulator
DB14548,BE0005831,agonist
DB14548,BE0001145,stabilization
DB14548,BE0001683,ligand
DB14548,BE0004528,binder
DB14548,BE0005807,binder
DB14548,BE0000720,binder
DB14548,BE0003106,inhibitor
DB14548,BE0002467,binder
DB14548,BE0008980,binder
DB14548,BE0005844,binder
DB14548,BE0004590,binder
DB14548,BE0003844,binder
DB14548,BE0004542,cofactor
DB14548,BE0000123,binder
DB14548,BE0000125,binder
DB14548,BE0004779,cofactor
DB14548,BE0005815,cofactor
DB14548,BE0002365,cofactor
DB14548,BE0003523,cofactor
DB14548,BE0008954,cofactor
DB14548,BE0005833,cofactor
DB14548,BE0002390,cofactor
DB14548,BE0001608,cofactor
DB14548,BE0005834,binder
DB14548,BE0000433,inhibitor
DB14548,BE0001003,binder
DB14548,BE0003491,stabilization
DB14548,BE0005835,cofactor
DB14548,BE0000187,cofactor
DB14548,BE0008955,regulator
DB14548,BE0008993,regulator
DB14548,BE0000058,binder
DB14548,BE0008994,chaperone
DB14548,BE0003602,inactivator
DB14548,BE0003602,regulator
DB14548,BE0003380,chaperone
DB14548,BE0005770,cofactor
DB14548,BE0004778,binder
DB14548,BE0000910,ligand
DB14548,BE0009048,chelator
DB14548,BE0003449,inducer
DB14548,BE0003449,ligand
DB14548,BE0005852,inducer
DB14548,BE0001119,antagonist
DB14548,BE0009069,inhibitor
DB14548,BE0002095,modulator
DB14548,BE0002096,modulator
DB14548,BE0002093,modulator
DB14548,BE0001529,modulator
DB14548,BE0003455,inhibitor
DB14548,BE0003455,ligand
DB14548,BE0004686,modulator
DB14548,BE0009050,modulator
DB14548,BE0009070,modulator
DB14548,BE0000855,ligand
DB14548,BE0009071,cofactor
DB14548,BE0009053,ligand
DB14548,BE0009055,inducer
DB14548,BE0001140,ligand
DB14548,BE0003503,cofactor
DB14548,BE0003504,cofactor
DB14548,BE0009073,stabilization
DB14548,BE0000538,binder
DB14548,BE0001180,modulator
DB14548,BE0001180,ligand
DB14548,BE0000130,inducer
DB14548,BE0000629,inducer
DB14548,BE0009911,binder
DB14548,BE0009058,inducer
DB14548,BE0009080,binder
DB14548,BE0009060,binder
DB14548,BE0009081,binder
DB14548,BE0009082,binder
DB14548,BE0009083,component of
DB14548,BE0002440,inhibitor
DB14548,BE0001017,cofactor
DB14548,BE0009064,ligand
DB14548,BE0003663,binder
DB14548,BE0004613,binder
DB14548,BE0000930,inducer
DB14548,BE0009089,binder
DB14548,BE0003756,binder
DB14548,BE0005533,binder
DB14548,BE0000952,ligand
DB14548,BE0009090,binder
DB14548,BE0000209,modulator
DB14548,BE0000775,agonist
DB14548,BE0000685,modulator
DB14548,BE0000510,ligand
DB14548,BE0000337,inducer
DB14548,BE0001068,inducer
DB14548,BE0009092,ligand
DB14548,BE0009093,ligand
DB14548,BE0003392,ligand
DB14548,BE0001717,component of
DB14548,BE0009908,ligand
DB14548,BE0009909,ligand
DB14548,BE0009910,cofactor
DB14548,BE0001021,activator
DB14548,BE0009915,cofactor
DB14548,BE0009915,chelator
DB14548,BE0009916,cofactor
DB14562,BE0000967,inhibitor
DB14568,BE0001251,inhibitor
DB14569,BE0004800,inhibitor
DB14575,BE0000192,inhibitor
DB14580,BE0003392,binder
DB14581,BE0009562,inhibitor
DB14582,BE0009563,antisense oligonucleotide
DB14583,BE0000557,agonist
DB14583,BE0000557,activator
DB14583,BE0000132,agonist
DB14583,BE0000794,agonist
DB14597,BE0002440,inhibitor
DB14597,BE0002440,regulator
DB14598,BE0004808,chelator
DB14598,BE0004807,chelator
DB14598,BE0004812,chelator
DB14600,BE0004808,chelator
DB14600,BE0004807,chelator
DB14600,BE0004812,chelator
DB14631,BE0000794,agonist
DB14631,BE0000422,ligand
DB14636,BE0010514,modulator
DB14649,BE0000794,agonist
DB14649,BE0000422,agonist
DB14649,BE0000005,negative modulator
DB14649,BE0000074,stimulator
DB14649,BE0000956,agonist
DB14669,BE0000794,agonist
DB14669,BE0000422,agonist
DB14672,BE0004797,positive allosteric modulator
DB14672,BE0008668,ligand
DB14700,BE0000016,binder
DB14707,BE0003436,inhibitor
DB14707,BE0003436,antibody
DB14712,BE0004828,metabolizer
DB14713,BE0000337,antisense oligonucleotide
DB14713,BE0009563,antisense oligonucleotide
DB14715,BE0004797,positive allosteric modulator
DB14715,BE0008668,ligand
DB14719,BE0004797,positive allosteric modulator
DB14719,BE0003594,modulator
DB14719,BE0008668,ligand
DB14722,BE0010703,activator
DB14723,BE0001039,inhibitor
DB14723,BE0003605,inhibitor
DB14723,BE0009501,inhibitor
DB14724,BE0000944,neutralizer
DB14726,BE0000048,inhibitor
DB14730,BE0004798,degradation
DB14731,BE0001036,ligand
DB14733,BE0002391,inhibitor
DB14733,BE0003624,inhibitor
DB14733,BE0001868,inhibitor
DB14737,BE0000061,agonist
DB14738,BE0000364,activator
DB14738,BE0000216,activator
DB14738,BE0000048,binder
DB14738,BE0001043,binder
DB14740,BE0009857,modulator
DB14740,BE0009857,metabolizer
DB14740,BE0000984,inhibitor
DB00781,BE0004833,incorporation into and destabilization
DB00781,BE0000803,binder
DB14751,BE0000858,agonist
DB14753,BE0004796,other/unknown
DB14761,BE0010016,inhibitor
DB14761,BE0003801,inhibitor
DB14761,BE0010019,inhibitor
DB14761,BE0009862,inhibitor
DB14762,BE0008663,inhibitor
DB14763,BE0002201,inhibitor
DB14766,BE0008652,modulator
DB14766,BE0009882,modulator
DB14766,BE0002432,modulator
DB14770,BE0001316,inhibitor
DB14773,BE0000634,inhibitor
DB14774,BE0000631,inhibitor
DB14776,BE0003436,inhibitor
DB14776,BE0003436,antibody
DB14776,BE0003441,inhibitor
DB14776,BE0003441,antibody
DB14779,BE0000527,antagonist
DB14782,BE0010218,antisense oligonucleotide
DB14783,BE0000411,agonist
DB14785,BE0001284,inhibitor
DB14787,BE0003478,antagonist
DB14790,BE0001287,inhibitor
DB14791,BE0003382,modulator
DB14799,BE0009562,inhibitor
DB14801,BE0000071,agonist
DB14801,BE0001007,agonist
DB14801,BE0000215,agonist
DB14802,BE0000736,antagonist
DB14803,BE0003455,inhibitor
DB14805,BE0000568,binder
DB14806,BE0000857,antagonist
DB14810,BE0001056,activator
DB14811,BE0005459,binder
DB14811,BE0005459,antibody
DB14813,BE0000911,antagonist
DB14822,BE0005864,antagonist
DB14823,BE0000165,antagonist
DB14829,BE0001074,inhibitor
DB14835,BE0000968,antagonist
DB14840,BE0000453,inhibitor
DB14840,BE0000205,inhibitor
DB14840,BE0003379,inhibitor
DB14840,BE0000369,inhibitor
DB14840,BE0000634,inhibitor
DB14840,BE0000852,inhibitor
DB14844,BE0000581,antagonist
DB14844,BE0000756,antagonist
DB14845,BE0004145,inhibitor
DB14846,BE0002386,inhibitor
DB14846,BE0001315,inhibitor
DB14846,BE0002407,inhibitor
DB14849,BE0002089,inhibitor
DB14850,BE0003427,inhibitor
DB14851,BE0010189,antibody
DB14854,BE0002341,modulator
DB14856,BE0001143,blocker
DB14856,BE0004782,inhibitor
DB14857,BE0004755,modulator
DB14859,BE0000324,inhibitor
DB14860,BE0000359,inhibitor
DB14864,BE0000163,inhibitor
DB14866,BE0000852,inhibitor
DB14867,BE0002406,inhibitor
DB14868,BE0000155,agonist
DB14870,BE0003383,modulator
DB14875,BE0000329,inhibitor
DB14876,BE0001898,inhibitor
DB14879,BE0004647,inhibitor
DB14879,BE0003686,inhibitor
DB14879,BE0003687,inhibitor
DB14879,BE0004648,inhibitor
DB14879,BE0000744,inhibitor
DB14881,BE0000770,agonist
DB14886,BE0012891,inhibitor
DB14887,BE0012021,inhibitor
DB14889,BE0002131,inhibitor
DB14890,BE0003516,inhibitor
DB14892,BE0003436,inhibitor
DB14892,BE0003436,antibody
DB14894,BE0001195,modulator
DB14895,BE0001012,agonist
DB14896,BE0001039,inhibitor
DB14898,BE0000854,inhibitor
DB14900,BE0015084,ligand
DB14901,BE0008643,antisense oligonucleotide
DB14904,BE0010124,inhibitor
DB14909,BE0002449,inhibitor
DB14909,BE0011002,binder
DB14910,BE0003415,binder
DB14910,BE0003415,antibody
DB14911,BE0000163,modulator
DB14911,BE0004736,modulator
DB14911,BE0010101,modulator
DB14911,BE0010102,modulator
DB14914,BE0003474,binder
DB14914,BE0002198,binder
DB14914,BE0002196,binder
DB14916,BE0018876,inhibitor
DB14917,BE0010060,inhibitor
DB14918,BE0010390,modulator
DB14919,BE0010182,antibody
DB14921,BE0004294,inhibitory allosteric modulator
DB14922,BE0003436,inhibitor
DB14922,BE0003436,antibody
DB14923,BE0000293,antagonist
DB14924,BE0003493,inhibitor
DB14924,BE0009385,inhibitor
DB14924,BE0001341,inhibitor
DB14924,BE0009403,inhibitor
DB14924,BE0001284,inhibitor
DB14924,BE0009416,inhibitor
DB14925,BE0002050,inhibitor
DB14935,BE0002379,inhibitor
DB14939,BE0000919,inhibitor
DB14941,BE0003509,modulator
DB14942,BE0018382,antagonist
DB14943,BE0020600,modulator
DB14944,BE0000511,inhibitor
DB14944,BE0000767,inhibitor
DB14946,BE0003508,agonist
DB14948,BE0017535,antagonist
DB14960,BE0000075,binder
DB14962,BE0000710,antibody
DB14962,BE0000971,inhibitor
DB14966,BE0000477,inhibitor
DB14967,BE0000511,antagonist
DB14969,BE0000123,modulator
DB14973,BE0004145,inhibitor
DB14973,BE0002408,inhibitor
DB14973,BE0003493,inhibitor
DB14973,BE0004146,inhibitor
DB14975,BE0000130,binder
DB14976,BE0000794,antagonist
DB14977,BE0000993,inhibitor
DB14979,BE0003525,inhibitor
DB14979,BE0000881,inhibitor
DB14979,BE0001608,inhibitor
DB14979,BE0003523,inhibitor
DB14979,BE0009578,inhibitor
DB14979,BE0002368,inhibitor
DB14979,BE0002366,inhibitor
DB14979,BE0002367,inhibitor
DB14979,BE0002365,inhibitor
DB14980,BE0002407,modulator
DB14982,BE0010514,modulator
DB14982,BE0000428,inhibitor
DB14984,BE0010036,binder
