drugbank_id,interactant_id,polypeptide_id,identifier,name
DB11886,BE0001032,P08183,PF00664,ABC_membrane
DB11886,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11886,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11886,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11886,BE0003657,Q96FL8,PF01554,MatE
DB11886,BE0000703,O95342,PF00005,ABC_tran
DB11886,BE0000703,O95342,PF00664,ABC_membrane
DB11886,BE0003648,O15245,PF00083,Sugar_tr
DB11886,BE0003647,O15244,PF00083,Sugar_tr
DB11886,BE0004752,Q86VL8,PF01554,MatE
DB11886,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB11886,BE0001004,Q9Y6L6,PF03137,OATP
DB11886,BE0003659,Q9NPD5,PF07648,Kazal_2
DB11886,BE0003659,Q9NPD5,PF03137,OATP
DB11901,BE0001032,P08183,PF00005,ABC_tran
DB11901,BE0001032,P08183,PF00664,ABC_membrane
DB11901,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11901,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11901,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11901,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB11901,BE0001004,Q9Y6L6,PF03137,OATP
DB11901,BE0003647,O15244,PF00083,Sugar_tr
DB11901,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB11901,BE0004752,Q86VL8,PF01554,MatE
DB11901,BE0003657,Q96FL8,PF01554,MatE
DB11936,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB11936,BE0001004,Q9Y6L6,PF03137,OATP
DB11936,BE0001061,O15438,PF00005,ABC_tran
DB11936,BE0001061,O15438,PF00664,ABC_membrane
DB11936,BE0003659,Q9NPD5,PF07648,Kazal_2
DB11936,BE0003659,Q9NPD5,PF03137,OATP
DB11942,BE0003659,Q9NPD5,PF07648,Kazal_2
DB11942,BE0003659,Q9NPD5,PF03137,OATP
DB11943,BE0002369,Q2M3G0,PF00005,ABC_tran
DB11943,BE0002369,Q2M3G0,PF00664,ABC_membrane
DB11943,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11943,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11943,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11951,BE0001032,P08183,PF00005,ABC_tran
DB11951,BE0001032,P08183,PF00664,ABC_membrane
DB11952,BE0001032,P08183,PF00005,ABC_tran
DB11952,BE0001032,P08183,PF00664,ABC_membrane
DB11952,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11952,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11952,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11963,BE0001032,P08183,PF00005,ABC_tran
DB11963,BE0001032,P08183,PF00664,ABC_membrane
DB11963,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11963,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11963,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11963,BE0003648,O15245,PF00083,Sugar_tr
DB11967,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11967,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11967,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11967,BE0001032,P08183,PF00005,ABC_tran
DB11967,BE0001032,P08183,PF00664,ABC_membrane
DB11978,BE0001032,P08183,PF00005,ABC_tran
DB11978,BE0001032,P08183,PF00664,ABC_membrane
DB11978,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11978,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11978,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11978,BE0003657,Q96FL8,PF01554,MatE
DB11978,BE0004752,Q86VL8,PF01554,MatE
DB11979,BE0001032,P08183,PF00005,ABC_tran
DB11979,BE0001032,P08183,PF00664,ABC_membrane
DB11979,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB11979,BE0001004,Q9Y6L6,PF03137,OATP
DB11986,BE0001032,P08183,PF00005,ABC_tran
DB11986,BE0001032,P08183,PF00664,ABC_membrane
DB11995,BE0001032,P08183,PF00005,ABC_tran
DB11995,BE0001032,P08183,PF00664,ABC_membrane
DB11995,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB11995,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB11995,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB11995,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12001,BE0003657,Q96FL8,PF01554,MatE
DB12001,BE0004752,Q86VL8,PF01554,MatE
DB12001,BE0003647,O15244,PF00083,Sugar_tr
DB12001,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12001,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12001,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12001,BE0001032,P08183,PF00005,ABC_tran
DB12001,BE0001032,P08183,PF00664,ABC_membrane
DB12005,BE0001032,P08183,PF00005,ABC_tran
DB12005,BE0001032,P08183,PF00664,ABC_membrane
DB12010,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12010,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12010,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12010,BE0002369,Q2M3G0,PF00005,ABC_tran
DB12010,BE0002369,Q2M3G0,PF00664,ABC_membrane
DB12015,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12015,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12015,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12015,BE0001032,P08183,PF00005,ABC_tran
DB12015,BE0001032,P08183,PF00664,ABC_membrane
DB12020,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12020,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12020,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12026,BE0001032,P08183,PF00005,ABC_tran
DB12026,BE0001032,P08183,PF00664,ABC_membrane
DB12026,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12026,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12026,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12026,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12026,BE0001004,Q9Y6L6,PF03137,OATP
DB12026,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12026,BE0003659,Q9NPD5,PF03137,OATP
DB12035,BE0001032,P08183,PF00005,ABC_tran
DB12035,BE0001032,P08183,PF00664,ABC_membrane
DB12070,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12070,BE0001004,Q9Y6L6,PF03137,OATP
DB12070,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12070,BE0003659,Q9NPD5,PF03137,OATP
DB12070,BE0001032,P08183,PF00005,ABC_tran
DB12070,BE0001032,P08183,PF00664,ABC_membrane
DB12070,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12070,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12070,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12070,BE0000703,O95342,PF00005,ABC_tran
DB12070,BE0000703,O95342,PF00664,ABC_membrane
DB12070,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12070,BE0001069,Q92887,PF00005,ABC_tran
DB12070,BE0001069,Q92887,PF00664,ABC_membrane
DB12095,BE0001032,P08183,PF00005,ABC_tran
DB12095,BE0001032,P08183,PF00664,ABC_membrane
DB12141,BE0001032,P08183,PF00005,ABC_tran
DB12141,BE0001032,P08183,PF00664,ABC_membrane
DB12141,BE0003657,Q96FL8,PF01554,MatE
DB12141,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12141,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12141,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12141,BE0003648,O15245,PF00083,Sugar_tr
DB12147,BE0001032,P08183,PF00005,ABC_tran
DB12147,BE0001032,P08183,PF00664,ABC_membrane
DB12147,BE0003647,O15244,PF00083,Sugar_tr
DB12151,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12151,BE0001004,Q9Y6L6,PF03137,OATP
DB12151,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12151,BE0003659,Q9NPD5,PF03137,OATP
DB12151,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12151,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12151,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12151,BE0001069,Q92887,PF00005,ABC_tran
DB12151,BE0001069,Q92887,PF00664,ABC_membrane
DB12151,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12151,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12151,BE0000703,O95342,PF00005,ABC_tran
DB12151,BE0000703,O95342,PF00664,ABC_membrane
DB12218,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12218,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12218,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12218,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12218,BE0001004,Q9Y6L6,PF03137,OATP
DB12218,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12218,BE0003659,Q9NPD5,PF03137,OATP
DB12218,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12218,BE0003657,Q96FL8,PF01554,MatE
DB12218,BE0004752,Q86VL8,PF01554,MatE
DB12218,BE0003647,O15244,PF00083,Sugar_tr
DB12236,BE0001032,P08183,PF00005,ABC_tran
DB12236,BE0001032,P08183,PF00664,ABC_membrane
DB12240,BE0001032,P08183,PF00005,ABC_tran
DB12240,BE0001032,P08183,PF00664,ABC_membrane
DB12243,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12243,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12255,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12255,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12255,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12255,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12255,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12265,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12265,BE0001004,Q9Y6L6,PF03137,OATP
DB12265,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12265,BE0003659,Q9NPD5,PF03137,OATP
DB12265,BE0003647,O15244,PF00083,Sugar_tr
DB12265,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12265,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12265,BE0003657,Q96FL8,PF01554,MatE
DB12265,BE0004752,Q86VL8,PF01554,MatE
DB12267,BE0002369,Q2M3G0,PF00005,ABC_tran
DB12267,BE0002369,Q2M3G0,PF00664,ABC_membrane
DB12267,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12267,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12267,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12267,BE0003648,O15245,PF00083,Sugar_tr
DB12267,BE0003657,Q96FL8,PF01554,MatE
DB12267,BE0004752,Q86VL8,PF01554,MatE
DB12319,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12319,BE0001004,Q9Y6L6,PF03137,OATP
DB12319,BE0001042,O94956,PF03137,OATP
DB12319,BE0000703,O95342,PF00005,ABC_tran
DB12319,BE0000703,O95342,PF00664,ABC_membrane
DB12332,BE0001032,P08183,PF00005,ABC_tran
DB12332,BE0001032,P08183,PF00664,ABC_membrane
DB12332,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12332,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12332,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12332,BE0003657,Q96FL8,PF01554,MatE
DB12332,BE0004752,Q86VL8,PF01554,MatE
DB12332,BE0003648,O15245,PF00083,Sugar_tr
DB12332,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12332,BE0001004,Q9Y6L6,PF03137,OATP
DB12332,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12332,BE0003659,Q9NPD5,PF03137,OATP
DB12332,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12332,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12332,BE0001188,O15439,PF00005,ABC_tran
DB12332,BE0001188,O15439,PF00664,ABC_membrane
DB12364,BE0001032,P08183,PF00005,ABC_tran
DB12364,BE0001032,P08183,PF00664,ABC_membrane
DB12364,BE0000090,Q12809,PF00520,Ion_trans
DB12364,BE0000090,Q12809,PF00027,cNMP_binding
DB12364,BE0000090,Q12809,PF13426,PAS_9
DB12377,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12377,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB12377,BE0003657,Q96FL8,PF01554,MatE
DB12377,BE0004752,Q86VL8,PF01554,MatE
DB12390,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12390,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12390,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12390,BE0001032,P08183,PF00005,ABC_tran
DB12390,BE0001032,P08183,PF00664,ABC_membrane
DB12390,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12455,BE0001032,P08183,PF00005,ABC_tran
DB12455,BE0001032,P08183,PF00664,ABC_membrane
DB12457,BE0001032,P08183,PF00005,ABC_tran
DB12457,BE0001032,P08183,PF00664,ABC_membrane
DB12457,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12457,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12457,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12457,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12457,BE0001004,Q9Y6L6,PF03137,OATP
DB12457,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12457,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12457,BE0003659,Q9NPD5,PF03137,OATP
DB12457,BE0003647,O15244,PF00083,Sugar_tr
DB12457,BE0003657,Q96FL8,PF01554,MatE
DB12466,BE0001032,P08183,PF00005,ABC_tran
DB12466,BE0001032,P08183,PF00664,ABC_membrane
DB12466,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12466,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12466,BE0004782,Q96S37,PF07690,MFS_1
DB12471,BE0001032,P08183,PF00005,ABC_tran
DB12471,BE0001032,P08183,PF00664,ABC_membrane
DB12471,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12471,BE0003659,Q9NPD5,PF03137,OATP
DB12483,BE0001032,P08183,PF00005,ABC_tran
DB12483,BE0001032,P08183,PF00664,ABC_membrane
DB12483,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12483,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12483,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12483,BE0004752,Q86VL8,PF01554,MatE
DB12489,BE0001032,P08183,PF00005,ABC_tran
DB12489,BE0001032,P08183,PF00664,ABC_membrane
DB12500,BE0001032,P08183,PF00005,ABC_tran
DB12500,BE0001032,P08183,PF00664,ABC_membrane
DB12500,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12500,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12500,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12500,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12500,BE0001004,Q9Y6L6,PF03137,OATP
DB12500,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12500,BE0003659,Q9NPD5,PF03137,OATP
DB12500,BE0004865,P09086,PF00157,Pou
DB12500,BE0004865,P09086,PF00046,Homeodomain
DB12500,BE0003657,Q96FL8,PF01554,MatE
DB12500,BE0004752,Q86VL8,PF01554,MatE
DB12513,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB12541,BE0001032,P08183,PF00005,ABC_tran
DB12541,BE0001032,P08183,PF00664,ABC_membrane
DB12548,BE0001032,P08183,PF00005,ABC_tran
DB12548,BE0001032,P08183,PF00664,ABC_membrane
DB12548,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12548,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12548,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12548,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12548,BE0003659,Q9NPD5,PF03137,OATP
DB12548,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12582,BE0001032,P08183,PF00005,ABC_tran
DB12582,BE0001032,P08183,PF00664,ABC_membrane
DB12597,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12597,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12597,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12597,BE0001032,P08183,PF00005,ABC_tran
DB12597,BE0001032,P08183,PF00664,ABC_membrane
DB12597,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12597,BE0001004,Q9Y6L6,PF03137,OATP
DB12597,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12597,BE0003659,Q9NPD5,PF03137,OATP
DB12597,BE0003648,O15245,PF00083,Sugar_tr
DB12598,BE0003648,O15245,PF00083,Sugar_tr
DB12598,BE0003647,O15244,PF00083,Sugar_tr
DB12612,BE0002196,P27338,PF01593,Amino_oxidase
DB12612,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12612,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12612,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12612,BE0001032,P08183,PF00005,ABC_tran
DB12612,BE0001032,P08183,PF00664,ABC_membrane
DB12615,BE0003657,Q96FL8,PF01554,MatE
DB12615,BE0004752,Q86VL8,PF01554,MatE
DB12645,BE0003647,O15244,PF00083,Sugar_tr
DB12674,BE0001032,P08183,PF00005,ABC_tran
DB12674,BE0001032,P08183,PF00664,ABC_membrane
DB12674,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12674,BE0001004,Q9Y6L6,PF03137,OATP
DB12674,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12674,BE0003659,Q9NPD5,PF03137,OATP
DB12674,BE0003648,O15245,PF00083,Sugar_tr
DB12712,BE0000703,O95342,PF00005,ABC_tran
DB12712,BE0000703,O95342,PF00664,ABC_membrane
DB12713,BE0001032,P08183,PF00005,ABC_tran
DB12713,BE0001032,P08183,PF00664,ABC_membrane
DB12713,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12713,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12713,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12713,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12713,BE0001004,Q9Y6L6,PF03137,OATP
DB12713,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12713,BE0003659,Q9NPD5,PF03137,OATP
DB12713,BE0001069,Q92887,PF00005,ABC_tran
DB12713,BE0001069,Q92887,PF00664,ABC_membrane
DB12799,BE0001032,P08183,PF00005,ABC_tran
DB12799,BE0001032,P08183,PF00664,ABC_membrane
DB12825,BE0001032,P08183,PF00005,ABC_tran
DB12825,BE0001032,P08183,PF00664,ABC_membrane
DB12836,BE0001032,P08183,PF00005,ABC_tran
DB12836,BE0001032,P08183,PF00664,ABC_membrane
DB12866,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12874,BE0001032,P08183,PF00005,ABC_tran
DB12874,BE0001032,P08183,PF00664,ABC_membrane
DB12874,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12874,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12874,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12887,BE0001032,P08183,PF00005,ABC_tran
DB12887,BE0001032,P08183,PF00664,ABC_membrane
DB12887,BE0003657,Q96FL8,PF01554,MatE
DB12887,BE0004752,Q86VL8,PF01554,MatE
DB12887,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12887,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12887,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12914,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12914,BE0001004,Q9Y6L6,PF03137,OATP
DB12914,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12914,BE0003659,Q9NPD5,PF03137,OATP
DB12914,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12914,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12914,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12914,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB12914,BE0000703,O95342,PF00005,ABC_tran
DB12914,BE0000703,O95342,PF00664,ABC_membrane
DB12923,BE0001032,P08183,PF00005,ABC_tran
DB12923,BE0001032,P08183,PF00664,ABC_membrane
DB12941,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB12941,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB12941,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB12941,BE0001032,P08183,PF00005,ABC_tran
DB12941,BE0001032,P08183,PF00664,ABC_membrane
DB12941,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12941,BE0001004,Q9Y6L6,PF03137,OATP
DB12941,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12941,BE0003659,Q9NPD5,PF03137,OATP
DB12978,BE0003657,Q96FL8,PF01554,MatE
DB12978,BE0004752,Q86VL8,PF01554,MatE
DB12978,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB12978,BE0001004,Q9Y6L6,PF03137,OATP
DB12978,BE0003659,Q9NPD5,PF07648,Kazal_2
DB12978,BE0003659,Q9NPD5,PF03137,OATP
DB12978,BE0001042,O94956,PF03137,OATP
DB13007,BE0001032,P08183,PF00005,ABC_tran
DB13007,BE0001032,P08183,PF00664,ABC_membrane
DB13055,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB13055,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB13055,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB13092,BE0001570,P02931,PF00267,Porin_1
DB13092,BE0003941,Q9K597,PF00267,Porin_1
DB13125,BE0001032,P08183,PF00005,ABC_tran
DB13125,BE0001032,P08183,PF00664,ABC_membrane
DB13125,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB13125,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB13125,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB13139,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13139,BE0001004,Q9Y6L6,PF03137,OATP
DB13139,BE0003659,Q9NPD5,PF07648,Kazal_2
DB13139,BE0003659,Q9NPD5,PF03137,OATP
DB13146,BE0001188,O15439,PF00005,ABC_tran
DB13146,BE0001188,O15439,PF00664,ABC_membrane
DB13153,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13153,BE0001004,Q9Y6L6,PF03137,OATP
DB13153,BE0003659,Q9NPD5,PF07648,Kazal_2
DB13153,BE0003659,Q9NPD5,PF03137,OATP
DB13154,BE0003659,Q9NPD5,PF07648,Kazal_2
DB13154,BE0003659,Q9NPD5,PF03137,OATP
DB13178,BE0009368,P53794,PF00474,SSF
DB13179,BE0001032,P08183,PF00005,ABC_tran
DB13179,BE0001032,P08183,PF00664,ABC_membrane
DB13215,BE0003644,Q14973,PF01758,SBF
DB13257,BE0008685,P49281,PF01566,Nramp
DB13257,BE0009856,Q9NP59,PF06963,FPN1
DB13345,BE0000703,O95342,PF00005,ABC_tran
DB13345,BE0000703,O95342,PF00664,ABC_membrane
DB13620,BE0000732,P05023,PF00689,Cation_ATPase_C
DB13620,BE0000732,P05023,PF00690,Cation_ATPase_N
DB13620,BE0000732,P05023,PF13246,Cation_ATPase
DB13620,BE0000732,P05023,PF00122,E1-E2_ATPase
DB13620,BE0000502,Q13621,PF00324,AA_permease
DB13620,BE0000502,Q13621,PF03522,SLC12
DB13620,BE0000502,Q13621,PF08403,AA_permease_N
DB13620,BE0009378,P20648,PF00689,Cation_ATPase_C
DB13620,BE0009378,P20648,PF00690,Cation_ATPase_N
DB13620,BE0009378,P20648,PF00702,Hydrolase
DB13620,BE0009378,P20648,PF09040,H-K_ATPase_N
DB13620,BE0009378,P20648,PF13246,Cation_ATPase
DB13620,BE0009378,P20648,PF00122,E1-E2_ATPase
DB13620,BE0009378,P51164,PF00287,Na_K-ATPase
DB13751,BE0000703,O95342,PF00005,ABC_tran
DB13751,BE0000703,O95342,PF00664,ABC_membrane
DB13783,BE0000785,P33527,PF00005,ABC_tran
DB13783,BE0000785,P33527,PF00664,ABC_membrane
DB13867,BE0001032,P08183,PF00005,ABC_tran
DB13867,BE0001032,P08183,PF00664,ABC_membrane
DB13867,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13867,BE0001004,Q9Y6L6,PF03137,OATP
DB13874,BE0001032,P08183,PF00005,ABC_tran
DB13874,BE0001032,P08183,PF00664,ABC_membrane
DB13874,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB13874,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB13874,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB13874,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB13874,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13874,BE0001004,Q9Y6L6,PF03137,OATP
DB13874,BE0003647,O15244,PF00083,Sugar_tr
DB13874,BE0003659,Q9NPD5,PF07648,Kazal_2
DB13874,BE0003659,Q9NPD5,PF03137,OATP
DB13874,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB13878,BE0001032,P08183,PF00005,ABC_tran
DB13878,BE0001032,P08183,PF00664,ABC_membrane
DB13878,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB13878,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB13878,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB13878,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13878,BE0001004,Q9Y6L6,PF03137,OATP
DB13878,BE0003659,Q9NPD5,PF07648,Kazal_2
DB13878,BE0003659,Q9NPD5,PF03137,OATP
DB13879,BE0001032,P08183,PF00005,ABC_tran
DB13879,BE0001032,P08183,PF00664,ABC_membrane
DB13879,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB13879,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB13879,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB13879,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13879,BE0001004,Q9Y6L6,PF03137,OATP
DB13879,BE0003659,Q9NPD5,PF07648,Kazal_2
DB13879,BE0003659,Q9NPD5,PF03137,OATP
DB13919,BE0001032,P08183,PF00005,ABC_tran
DB13919,BE0001032,P08183,PF00664,ABC_membrane
DB13919,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB13919,BE0001004,Q9Y6L6,PF03137,OATP
DB13943,BE0003642,P46721,PF07648,Kazal_2
DB13943,BE0003642,P46721,PF03137,OATP
DB13943,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB13943,BE0003646,Q9Y694,PF07690,MFS_1
DB13943,BE0001032,P08183,PF00005,ABC_tran
DB13943,BE0001032,P08183,PF00664,ABC_membrane
DB13943,BE0003644,Q14973,PF01758,SBF
DB13943,BE0003650,O75751,PF07690,MFS_1
DB13943,BE0000757,Q9H015,PF00083,Sugar_tr
DB13943,BE0001067,Q9UNQ0,PF00005,ABC_tran
